Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
South Africa,ZAF,2020,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,7.91298007965088
South Africa,ZAF,2019,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,2.57877993583679
South Africa,ZAF,2017,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,8.21088027954102
South Africa,ZAF,2016,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,6.80077981948853
South Africa,ZAF,2015,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,5.71576023101807
South Africa,ZAF,2021,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,12.9152498245239
South Africa,ZAF,2020,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,7.39854001998901
South Africa,ZAF,2019,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,10.4877996444702
South Africa,ZAF,2017,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,8.28277015686035
South Africa,ZAF,2016,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,7.77444982528687
South Africa,ZAF,2015,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,6.45241022109985
South Africa,ZAF,2021,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,12.9641399383545
South Africa,ZAF,2020,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,7.68192005157471
South Africa,ZAF,2019,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,8.01776027679443
South Africa,ZAF,2017,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,8.24518966674805
South Africa,ZAF,2016,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,7.23291015625
South Africa,ZAF,2015,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,6.06521987915039
South Africa,ZAF,2021,"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.DO.FE.ZS,0.10802000015974
South Africa,ZAF,2019,"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.DO.FE.ZS,0.180690005421638
South Africa,ZAF,2017,"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.DO.FE.ZS,0.259119987487793
South Africa,ZAF,2021,"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,0.359070003032684
South Africa,ZAF,2019,"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,0.915260016918182
South Africa,ZAF,2017,"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,0.363229990005493
South Africa,ZAF,2021,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,0.228699997067451
South Africa,ZAF,2019,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,0.686819970607758
South Africa,ZAF,2017,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,0.308780014514923
South Africa,ZAF,2021,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.MS.FE.ZS,1.91364002227783
South Africa,ZAF,2019,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.MS.FE.ZS,0.614520013332367
South Africa,ZAF,2017,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.MS.FE.ZS,1.32807004451752
South Africa,ZAF,2015,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.MS.FE.ZS,1.08624994754791
South Africa,ZAF,2014,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.MS.FE.ZS,0.588519990444183
South Africa,ZAF,2021,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,2.22513008117676
South Africa,ZAF,2019,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,2.89585995674133
South Africa,ZAF,2017,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,1.60624003410339
South Africa,ZAF,2015,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,1.28215003013611
South Africa,ZAF,2014,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,0.941489994525909
South Africa,ZAF,2021,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,2.06345009803772
South Africa,ZAF,2019,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,2.18337988853455
South Africa,ZAF,2017,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,1.46079003810883
South Africa,ZAF,2015,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,1.1791900396347
South Africa,ZAF,2014,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,0.755529999732971
South Africa,ZAF,2021,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,15.8504800796509
South Africa,ZAF,2019,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,8.09189033508301
South Africa,ZAF,2017,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,11.9843502044678
South Africa,ZAF,2015,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,7.38945007324219
South Africa,ZAF,2014,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,6.74451017379761
South Africa,ZAF,2012,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,5.83339023590088
South Africa,ZAF,2011,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,5.6452898979187
South Africa,ZAF,2010,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,5.56365013122559
South Africa,ZAF,2009,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,5.44746017456055
South Africa,ZAF,2008,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,4.24748992919922
South Africa,ZAF,2007,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,3.73634004592896
South Africa,ZAF,2006,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,3.48701000213623
South Africa,ZAF,2005,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,3.4556200504303
South Africa,ZAF,2004,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,4.34209012985229
South Africa,ZAF,2003,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,4.63715982437134
South Africa,ZAF,2002,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,3.92709994316101
South Africa,ZAF,1985,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,1.52128005027771
South Africa,ZAF,1970,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,3.07953000068665
South Africa,ZAF,2021,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",SE.TER.CUAT.ST.MA.ZS,15.5515203475952
South Africa,ZAF,2019,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",SE.TER.CUAT.ST.MA.ZS,19.9740390777588
South Africa,ZAF,2017,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",SE.TER.CUAT.ST.MA.ZS,11.668270111084
South Africa,ZAF,2015,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",SE.TER.CUAT.ST.MA.ZS,8.29306983947754
South Africa,ZAF,2014,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",SE.TER.CUAT.ST.MA.ZS,7.57354021072388
South Africa,ZAF,2012,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",SE.TER.CUAT.ST.MA.ZS,7.14418983459473
South Africa,ZAF,2011,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",SE.TER.CUAT.ST.MA.ZS,6.71436023712158
South Africa,ZAF,2010,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",SE.TER.CUAT.ST.MA.ZS,6.89622020721436
South Africa,ZAF,2009,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",SE.TER.CUAT.ST.MA.ZS,6.27428007125854
South Africa,ZAF,2008,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",SE.TER.CUAT.ST.MA.ZS,5.11766004562378
South Africa,ZAF,2007,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",SE.TER.CUAT.ST.MA.ZS,5.13126993179321
South Africa,ZAF,2006,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",SE.TER.CUAT.ST.MA.ZS,4.94329023361206
South Africa,ZAF,2005,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",SE.TER.CUAT.ST.MA.ZS,5.02845001220703
South Africa,ZAF,2004,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",SE.TER.CUAT.ST.MA.ZS,5.55013990402222
South Africa,ZAF,2003,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",SE.TER.CUAT.ST.MA.ZS,6.4542498588562
South Africa,ZAF,2002,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",SE.TER.CUAT.ST.MA.ZS,5.70544004440308
South Africa,ZAF,1985,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",SE.TER.CUAT.ST.MA.ZS,3.10928988456726
South Africa,ZAF,1970,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",SE.TER.CUAT.ST.MA.ZS,4.27057981491089
South Africa,ZAF,2021,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,15.7067003250122
South Africa,ZAF,2019,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,16.2631607055664
South Africa,ZAF,2017,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,11.8335399627686
South Africa,ZAF,2015,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,7.81812000274658
South Africa,ZAF,2014,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,7.13677978515625
South Africa,ZAF,2012,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,6.45047998428345
South Africa,ZAF,2011,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,6.14247989654541
South Africa,ZAF,2010,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,6.18814992904663
South Africa,ZAF,2009,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,5.83430004119873
South Africa,ZAF,2008,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,4.65347003936768
South Africa,ZAF,2007,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,4.386390209198
South Africa,ZAF,2006,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,4.16617012023926
South Africa,ZAF,2005,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,4.18779993057251
South Africa,ZAF,2004,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,4.90361022949219
South Africa,ZAF,2003,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,5.48101997375488
South Africa,ZAF,2002,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,4.75122022628784
South Africa,ZAF,1985,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,2.30001997947693
South Africa,ZAF,1980,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,1.35476005077362
South Africa,ZAF,1970,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,3.6603798866272
South Africa,ZAF,1994,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,22.80147
South Africa,ZAF,1993,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,26.05173
South Africa,ZAF,1992,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,29.06779
South Africa,ZAF,1991,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,27.88164
South Africa,ZAF,1990,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,26.29257
South Africa,ZAF,1989,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,25.83279
South Africa,ZAF,1988,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,24.41063
South Africa,ZAF,2021,"School enrollment, tertiary (% gross)",SE.TER.ENRR,25.2390804290771
South Africa,ZAF,2020,"School enrollment, tertiary (% gross)",SE.TER.ENRR,25.1296806335449
South Africa,ZAF,2019,"School enrollment, tertiary (% gross)",SE.TER.ENRR,24.0192794799805
South Africa,ZAF,2018,"School enrollment, tertiary (% gross)",SE.TER.ENRR,23.3899803161621
South Africa,ZAF,2017,"School enrollment, tertiary (% gross)",SE.TER.ENRR,21.4171295166016
South Africa,ZAF,2016,"School enrollment, tertiary (% gross)",SE.TER.ENRR,18.9649791717529
South Africa,ZAF,2015,"School enrollment, tertiary (% gross)",SE.TER.ENRR,18.8556098937988
South Africa,ZAF,2014,"School enrollment, tertiary (% gross)",SE.TER.ENRR,18.138879776001
South Africa,ZAF,2013,"School enrollment, tertiary (% gross)",SE.TER.ENRR,18.0946197509766
South Africa,ZAF,2012,"School enrollment, tertiary (% gross)",SE.TER.ENRR,17.2647495269775
South Africa,ZAF,2011,"School enrollment, tertiary (% gross)",SE.TER.ENRR,17.613130569458
South Africa,ZAF,2010,"School enrollment, tertiary (% gross)",SE.TER.ENRR,16.5815620422363
South Africa,ZAF,1994,"School enrollment, tertiary (% gross)",SE.TER.ENRR,16.6343307495117
South Africa,ZAF,1993,"School enrollment, tertiary (% gross)",SE.TER.ENRR,14.1615800857544
South Africa,ZAF,1992,"School enrollment, tertiary (% gross)",SE.TER.ENRR,11.9291000366211
South Africa,ZAF,1991,"School enrollment, tertiary (% gross)",SE.TER.ENRR,10.8662099838257
South Africa,ZAF,1990,"School enrollment, tertiary (% gross)",SE.TER.ENRR,10.0546197891235
South Africa,ZAF,1989,"School enrollment, tertiary (% gross)",SE.TER.ENRR,9.72815990447998
South Africa,ZAF,1988,"School enrollment, tertiary (% gross)",SE.TER.ENRR,8.98441028594971
South Africa,ZAF,1973,"School enrollment, tertiary (% gross)",SE.TER.ENRR,4.33644008636475
South Africa,ZAF,1970,"School enrollment, tertiary (% gross)",SE.TER.ENRR,3.93013000488281
South Africa,ZAF,2021,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,31.4053802490234
South Africa,ZAF,2020,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,30.9141902923584
South Africa,ZAF,2019,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,28.9340000152588
South Africa,ZAF,2018,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,27.9371891021729
South Africa,ZAF,2017,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,25.3459606170654
South Africa,ZAF,2016,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,22.466760635376
South Africa,ZAF,2015,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,22.2706604003906
South Africa,ZAF,2014,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,21.35618019104
South Africa,ZAF,2013,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,21.3076000213623
South Africa,ZAF,2012,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,20.2777404785156
South Africa,ZAF,1994,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,15.9919395446777
South Africa,ZAF,1993,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,13.1359901428223
South Africa,ZAF,1992,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,11.1443395614624
South Africa,ZAF,1991,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,9.92759990692139
South Africa,ZAF,1990,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,8.88632965087891
South Africa,ZAF,1989,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,8.84815979003906
South Africa,ZAF,1988,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,8.09585952758789
South Africa,ZAF,2021,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,19.2473907470703
South Africa,ZAF,2020,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,19.4924907684326
South Africa,ZAF,2019,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,19.2191791534424
South Africa,ZAF,2018,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,18.9430103302002
South Africa,ZAF,2017,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,17.5764808654785
South Africa,ZAF,2016,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,15.6052703857422
South Africa,ZAF,2015,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,15.5429096221924
South Africa,ZAF,2014,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,15.0038404464722
South Africa,ZAF,2013,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,14.9614601135254
South Africa,ZAF,2012,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,14.3233499526978
South Africa,ZAF,1994,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,17.2759609222412
South Africa,ZAF,1993,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,15.1801500320435
South Africa,ZAF,1992,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,12.705530166626
South Africa,ZAF,1991,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,11.8034000396729
South Africa,ZAF,1990,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,11.2355499267578
South Africa,ZAF,1989,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,10.6284198760986
South Africa,ZAF,1988,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,9.90209007263184
South Africa,ZAF,1994,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,37.3888282775879
South Africa,ZAF,1993,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,35.6183700561523
South Africa,ZAF,1990,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,34.473258972168
South Africa,ZAF,1989,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,33.815860748291
South Africa,ZAF,1988,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,31.7176895141602
South Africa,ZAF,2022,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,96.5462112426758
South Africa,ZAF,2021,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,97.2243576049805
South Africa,ZAF,2020,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,96.1555862426758
South Africa,ZAF,2019,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,96.0882415771484
South Africa,ZAF,2018,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,94.9644317626953
South Africa,ZAF,2017,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,94.7140808105469
South Africa,ZAF,2015,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,95.7371215820312
South Africa,ZAF,2014,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,96.0194396972656
South Africa,ZAF,2013,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,94.0586624145508
South Africa,ZAF,2012,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,92.8632431030273
South Africa,ZAF,2011,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,95.0310592651367
South Africa,ZAF,2010,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,94.422119140625
South Africa,ZAF,2009,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,94.733528137207
South Africa,ZAF,2008,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,96.0003662109375
South Africa,ZAF,2007,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,95.662712097168
South Africa,ZAF,2006,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,95.8090286254883
South Africa,ZAF,2005,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,95.5920867919922
South Africa,ZAF,2004,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,95.247802734375
South Africa,ZAF,2003,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,99.9654312133789
South Africa,ZAF,2001,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,96.3066635131836
South Africa,ZAF,2022,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,96.5429000854492
South Africa,ZAF,2021,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,96.5169906616211
South Africa,ZAF,2020,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,96.773307800293
South Africa,ZAF,2019,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,96.7381210327148
South Africa,ZAF,2018,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,95.7942810058594
South Africa,ZAF,2017,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,95.0535430908203
South Africa,ZAF,2015,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,96.3856811523438
South Africa,ZAF,2014,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,96.6022491455078
South Africa,ZAF,2013,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,98.5815582275391
South Africa,ZAF,2012,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,98.2778396606445
South Africa,ZAF,2011,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,97.6265869140625
South Africa,ZAF,2010,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,100
South Africa,ZAF,2009,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,97.6375122070312
South Africa,ZAF,2008,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,97.0874481201172
South Africa,ZAF,2007,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,95.1082534790039
South Africa,ZAF,2006,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,96.356689453125
South Africa,ZAF,2005,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,97.0360565185547
South Africa,ZAF,2004,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,96.930549621582
South Africa,ZAF,2003,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,97.5456390380859
South Africa,ZAF,2001,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,98.4354934692383
South Africa,ZAF,2022,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,99.9957733154297
South Africa,ZAF,2021,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,95.984130859375
South Africa,ZAF,2020,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,95.438591003418
South Africa,ZAF,2019,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,95.2919998168945
